clm,exposure,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value
0,0.180698152,0,0,PANVN,4,M,C,4,0.7
0,0.574948665,0,0,STNWG,2,F,B,2,2.5
0,0.369609856,0,0,SEDAN,2,F,C,2,2.03
0,0.084873374,0,0,SEDAN,1,M,B,3,2.23
0,0.084873374,0,0,SEDAN,1,F,B,2,2.79
0,0.914442163,0,0,UTE,3,F,F,1,1.89
0,0.574948665,0,0,SEDAN,4,F,B,3,0.76
0,0.574948665,0,0,HBACK,1,M,C,1,1.37
0,0.574948665,0,0,UTE,1,M,A,1,3.91
0,0.574948665,0,0,MIBUS,3,M,D,2,2.33
0,0.62422998,0,0,HDTOP,3,F,F,4,2.07
0,0.563997262,0,0,STNWG,3,F,C,3,1.88
0,0.563997262,0,0,SEDAN,3,F,A,3,1.05
0,0.941820671,0,0,STNWG,4,F,D,6,0.7
0,0.17522245,0,0,HBACK,1,M,C,6,1.36
0,0.632443532,0,0,HBACK,4,M,A,5,0.46
0,0.17522245,0,0,SEDAN,2,M,B,6,1.41
0,0.177960301,0,0,STNWG,3,F,D,6,2.72
1,0.999315537,1,438,STNWG,4,F,A,6,0.39
0,0.177960301,0,0,HBACK,3,F,C,6,1.11
0,0.177960301,0,0,HBACK,3,M,C,5,1.28
0,0.180698152,0,0,SEDAN,1,F,C,6,1.83
0,0.180698152,0,0,HBACK,3,M,C,6,0.71
0,0.824093087,0,0,HDTOP,2,M,C,5,2.46
0,0.177960301,0,0,SEDAN,1,F,D,6,1.89
0,0.17522245,0,0,HBACK,3,F,C,5,1.22
0,0.180698152,0,0,HBACK,1,F,C,5,1.27
0,0.177960301,0,0,STNWG,4,F,D,4,1.42
0,0.17522245,0,0,SEDAN,4,M,B,5,0.46
0,0.177960301,0,0,HBACK,4,F,A,5,0.31
0,0.177960301,0,0,UTE,4,M,E,6,0.46
0,0.509240246,0,0,SEDAN,2,F,E,6,1.64
0,0.180698152,0,0,HBACK,2,F,D,4,1.61
0,0.180698152,0,0,HBACK,2,M,C,6,1.53
0,0.177960301,0,0,PANVN,2,M,E,6,2.17
1,0.17522245,2,1601.419997,SEDAN,1,M,A,6,5.28
0,0.177960301,0,0,STNWG,4,M,E,4,1.89
0,0.177960301,0,0,STNWG,3,M,C,5,2.92
0,0.818617385,0,0,HBACK,1,M,C,5,2.37
0,0.17522245,0,0,SEDAN,3,M,B,6,0.97
0,0.17522245,0,0,SEDAN,3,F,C,4,1.16
0,0.177960301,0,0,HBACK,2,F,B,5,1.41
0,0.17522245,0,0,HBACK,3,M,B,3,0.91
0,0.941820671,0,0,SEDAN,1,F,C,4,1.84
0,0.024640657,0,0,STNWG,3,F,C,5,1.2
0,0.17522245,0,0,HBACK,3,F,A,5,0.78
0,0.741957563,0,0,STNWG,3,F,B,3,2.46
0,0.177960301,0,0,SEDAN,1,M,C,6,1.59
0,0.177960301,0,0,SEDAN,3,F,B,6,1.29
0,0.818617385,0,0,STNWG,3,M,C,4,2.3
1,0.999315537,1,1195.929998,STNWG,3,M,C,6,4
0,0.024640657,0,0,STNWG,4,M,C,5,1.92
0,0.180698152,0,0,HBACK,1,F,C,6,1.27
0,0.180698152,0,0,SEDAN,3,M,C,2,0.91
0,0.180698152,0,0,STNWG,4,F,B,5,0.43
0,0.180698152,0,0,SEDAN,4,M,F,3,0.77
0,0.17522245,0,0,STNWG,4,M,B,3,1.45
0,0.180698152,0,0,SEDAN,4,F,D,4,0.44
0,0.17522245,0,0,STNWG,2,M,B,3,4.01
0,0.821355236,0,0,COUPE,4,M,A,6,3.5
0,0.17522245,0,0,SEDAN,3,F,A,5,1.06
0,0.646132786,0,0,STNWG,4,M,A,2,1.18
0,0.180698152,0,0,HBACK,1,M,D,6,1.76
1,0.410677618,1,409,SEDAN,3,F,E,1,1.18
0,0.629705681,0,0,HBACK,1,M,A,5,1.54
1,0.427104723,1,450,SEDAN,3,F,E,3,1.68
0,0.41889117,0,0,HBACK,1,M,D,5,1.98
1,0.818617385,1,733.1999989,SEDAN,4,M,C,5,0.93
0,0.180698152,0,0,UTE,4,M,B,4,0.8
0,0.815879535,0,0,SEDAN,4,F,C,6,0.36
0,0.180698152,0,0,SEDAN,4,M,C,4,0.94
0,0.17522245,0,0,UTE,4,M,B,4,1.14
0,0.177960301,0,0,SEDAN,4,F,B,5,0.69
0,0.17522245,0,0,SEDAN,3,M,E,6,1.16
0,0.824093087,0,0,HBACK,4,F,A,2,0.83
0,0.17522245,0,0,SEDAN,3,M,C,3,1.22
0,0.177960301,0,0,CONVT,3,F,C,2,1.65
0,0.17522245,0,0,UTE,4,M,A,4,0.39
1,0.219028063,1,534.5899992,STNWG,4,M,B,3,1.19
0,0.818617385,0,0,SEDAN,2,F,A,4,1.93
0,0.818617385,0,0,STNWG,2,F,C,4,2.26
0,0.180698152,0,0,UTE,4,M,D,3,1.36
1,0.818617385,1,18215.87994,SEDAN,1,F,C,2,2.08
0,0.97467488,0,0,STNWG,4,M,B,5,1.45
0,0.180698152,0,0,HDTOP,3,F,B,4,1.34
0,0.183436003,0,0,SEDAN,3,F,C,3,1.34
0,0.180698152,0,0,STNWG,4,M,C,2,1.33
0,0.183436003,0,0,HDTOP,3,F,B,5,1.66
0,0.180698152,0,0,SEDAN,1,F,A,5,2.27
0,0.563997262,0,0,STNWG,1,F,A,3,5.51
0,0.177960301,0,0,TRUCK,3,M,F,4,0.72
0,0.177960301,0,0,HBACK,4,M,C,4,0.72
0,0.046543463,0,0,SEDAN,1,M,B,6,2.39
0,0.824093087,0,0,SEDAN,3,M,B,6,1.1
0,0.394250513,0,0,HBACK,1,F,A,2,2.49
0,0.17522245,0,0,STNWG,4,M,C,5,1.89
0,0.17522245,0,0,SEDAN,4,M,C,3,0.51
0,0.17522245,0,0,SEDAN,3,F,C,4,1.12
0,0.17522245,0,0,HBACK,2,F,D,4,0.98
1,0.17522245,1,2094.778992,UTE,4,M,B,1,1.36
0,0.180698152,0,0,STNWG,2,F,A,5,1.85
0,0.180698152,0,0,HBACK,1,F,E,6,1.42
0,0.17522245,0,0,HBACK,2,F,A,4,1.58
0,0.180698152,0,0,SEDAN,2,F,E,2,1.53
0,0.180698152,0,0,SEDAN,4,F,C,3,0.82
0,0.177960301,0,0,HBACK,4,M,B,3,0.79
0,0.821355236,0,0,HDTOP,2,M,B,3,4.41
0,0.884325804,0,0,HBACK,2,F,C,5,1.26
0,0.177960301,0,0,SEDAN,3,M,A,5,1.22
0,0.821355236,0,0,UTE,3,M,F,3,1.34
0,0.177960301,0,0,STNWG,4,F,D,5,1.18
0,0.930869268,0,0,HBACK,3,F,B,4,0.73
0,0.563997262,0,0,SEDAN,3,M,D,3,1.04
0,0.17522245,0,0,SEDAN,2,M,A,4,2.2
0,0.824093087,0,0,STNWG,1,F,C,3,3.3
0,0.824093087,0,0,STNWG,2,M,B,5,2.51
0,0.177960301,0,0,HBACK,3,M,C,5,0.84
0,0.824093087,0,0,SEDAN,3,M,A,3,1.55
0,0.17522245,0,0,HBACK,4,M,D,3,0.46
0,0.17522245,0,0,STNWG,3,M,C,4,2.72
0,0.17522245,0,0,HBACK,2,F,B,3,2.34
0,0.17522245,0,0,SEDAN,3,F,A,4,1.03
0,0.17522245,0,0,PANVN,3,M,B,5,1.72
0,0.97467488,0,0,HBACK,2,M,C,4,1.21
0,0.999315537,0,0,STNWG,3,M,D,5,2.89
0,0.180698152,0,0,STNWG,4,M,B,3,0.7
0,0.17522245,0,0,SEDAN,4,F,C,6,0.57
0,0.459958932,0,0,STNWG,1,F,C,5,3.249
0,0.180698152,0,0,SEDAN,4,F,D,3,0.44
0,0.999315537,0,0,SEDAN,4,M,C,5,0.38
0,0.328542095,0,0,HBACK,1,F,E,4,2.198
0,0.177960301,0,0,SEDAN,3,F,A,6,1.06
0,0.821355236,0,0,SEDAN,3,F,C,5,1.17
0,0.17522245,0,0,SEDAN,4,M,A,4,0.77
0,0.824093087,0,0,STNWG,4,M,B,2,0.89
0,0.824093087,0,0,HBACK,3,M,C,2,0.83
0,0.008213552,0,0,HBACK,1,M,D,2,1.33
0,0.824093087,0,0,HBACK,2,F,C,3,1.64
0,0.177960301,0,0,STNWG,1,M,A,5,5.72
0,0.17522245,0,0,HBACK,3,F,C,4,0.84
0,0.180698152,0,0,SEDAN,3,F,A,5,1.64
0,0.273785079,0,0,STNWG,2,M,A,3,4.56
0,0.818617385,0,0,HBACK,4,F,C,1,0.7
0,0.884325804,0,0,HBACK,1,M,A,3,2
1,0.818617385,1,555,UTE,3,F,E,3,1.34
0,0.476386037,0,0,HBACK,4,F,A,3,0.84
0,0.563997262,0,0,UTE,2,M,A,1,3.04
0,0.563997262,0,0,HBACK,3,M,D,4,0.85
0,0.177960301,0,0,HBACK,3,F,D,2,1.09
0,0.177960301,0,0,SEDAN,3,F,C,4,1.64
1,0.635181383,1,353.77,HDTOP,1,F,B,4,2.5
0,0.884325804,0,0,HBACK,2,F,C,4,1.38
0,0.884325804,0,0,HBACK,3,F,A,4,0.87
0,0.17522245,0,0,HBACK,3,F,B,5,0.84
0,0.563997262,0,0,STNWG,4,M,B,2,1.91
0,0.17522245,0,0,UTE,2,M,A,2,3.42
1,0.177960301,1,585.7299995,SEDAN,3,M,B,5,1.64
0,0.177960301,0,0,SEDAN,4,M,A,5,0.26
0,0.17522245,0,0,SEDAN,1,F,C,5,2.1
0,0.197125257,0,0,HDTOP,3,F,F,2,2.17
0,0.17522245,0,0,HBACK,3,F,C,5,1.31
1,0.17522245,1,1789.313633,HBACK,2,M,C,5,1.11
0,0.563997262,0,0,HBACK,1,F,C,6,1.48
0,0.728268309,0,0,SEDAN,4,F,A,2,0.82
0,0.177960301,0,0,SEDAN,2,M,B,6,1.88
0,0.818617385,0,0,SEDAN,3,F,A,4,1.28
0,0.180698152,0,0,SEDAN,2,F,C,4,4.99
0,0.180698152,0,0,STNWG,1,M,C,4,4.32
0,0.161533196,0,0,SEDAN,1,M,D,5,2.45
0,0.177960301,0,0,HBACK,3,M,C,4,0.84
0,0.123203285,0,0,STNWG,1,F,A,5,4.44
0,0.563997262,0,0,SEDAN,4,M,C,1,0.79
0,0.17522245,0,0,HBACK,3,F,B,2,0.84
0,0.180698152,0,0,STNWG,1,M,C,2,4.48
0,0.17522245,0,0,HBACK,2,M,B,6,1.58
0,0.180698152,0,0,STNWG,1,M,C,3,4.64
0,0.180698152,0,0,SEDAN,3,F,B,4,1.29
0,0.73100616,0,0,STNWG,4,M,B,4,1.16
0,0.572210815,0,0,SEDAN,2,F,D,4,1.63
0,0.427104723,0,0,SEDAN,3,M,A,3,1.56
0,0.884325804,0,0,HBACK,1,F,A,3,1.5
0,0.572210815,0,0,SEDAN,1,F,B,1,2.42
0,0.314852841,0,0,STNWG,1,F,A,4,8.12
0,0.62696783,0,0,SEDAN,4,M,A,2,1.27
0,0.235455168,0,0,UTE,1,F,C,4,3.92
0,0.818617385,0,0,SEDAN,3,F,A,5,0.87
0,0.563997262,0,0,UTE,3,M,A,3,1.54
0,0.180698152,0,0,MIBUS,4,F,D,3,1.4
0,0.1724846,0,0,STNWG,2,F,E,3,3.96
0,0.821355236,0,0,STNWG,4,F,C,3,1.4
1,0.824093087,1,390,STNWG,4,M,F,3,1.25
0,0.177960301,0,0,HBACK,2,M,C,5,1.52
0,0.177960301,0,0,SEDAN,3,F,B,5,1.03
0,0.884325804,0,0,HBACK,1,F,A,2,1.428
0,0.177960301,0,0,HBACK,2,M,C,4,1.41
0,0.167008898,0,0,HBACK,3,F,C,2,0.88
0,0.177960301,0,0,STNWG,3,F,B,1,3.14
0,0.177960301,0,0,HBACK,3,F,C,6,1.5
0,0.443531828,0,0,HBACK,2,F,B,2,1.16
0,0.733744011,0,0,HBACK,2,F,B,2,1.33
0,0.17522245,0,0,STNWG,4,F,C,1,1.59
0,0.177960301,0,0,SEDAN,2,F,C,5,2.46
0,0.177960301,0,0,STNWG,3,M,A,6,2.77
0,0.821355236,0,0,HBACK,3,F,B,4,2.46
0,0.517453799,0,0,STNWG,4,F,D,5,0.7
0,0.73100616,0,0,STNWG,4,F,C,4,0.7
0,0.060232717,0,0,HBACK,2,M,A,2,1.2
0,0.17522245,0,0,STNWG,3,F,B,4,3.26
0,0.17522245,0,0,UTE,3,F,B,4,1.91
0,0.563997262,0,0,SEDAN,2,F,B,2,1.76
0,0.971937029,0,0,SEDAN,2,M,A,3,2.11
1,0.098562628,1,4651.61998,SEDAN,4,F,B,4,0.55
0,0.17522245,0,0,SEDAN,1,F,A,3,2.65
0,0.17522245,0,0,SEDAN,3,F,E,2,1.01
0,0.054757016,0,0,STNWG,4,F,D,3,1.28
0,0.427104723,0,0,HBACK,2,F,D,2,1.13
0,0.17522245,0,0,STNWG,2,M,E,3,3.3
0,0.17522245,0,0,HDTOP,3,M,C,2,1.94
0,0.375085558,0,0,UTE,4,M,B,2,1.5
0,0.17522245,0,0,STNWG,4,F,D,3,1.31
0,0.177960301,0,0,STNWG,3,M,C,6,1.9
0,0.17522245,0,0,SEDAN,3,M,B,2,1.28
0,0.177960301,0,0,STNWG,2,M,C,1,3.73
0,0.180698152,0,0,STNWG,4,M,A,4,1.18
1,0.17522245,1,200,STNWG,4,M,A,1,1.19
0,0.13963039,0,0,SEDAN,3,M,A,4,1.51
0,0.17522245,0,0,STNWG,4,M,A,4,0.77
0,0.818617385,0,0,STNWG,2,F,A,3,2.24
0,0.17522245,0,0,STNWG,2,F,C,2,3.73
0,0.17522245,0,0,SEDAN,4,F,A,6,0.51
0,0.824093087,0,0,HBACK,1,F,A,4,1.55
0,0.177960301,0,0,STNWG,3,M,C,4,3.68
0,0.177960301,0,0,SEDAN,4,M,D,6,0.56
1,0.180698152,1,1461.659996,STNWG,3,M,E,4,2.42
0,0.821355236,0,0,SEDAN,3,M,C,4,1.21
0,0.380561259,0,0,SEDAN,1,M,C,4,2.55
0,0.884325804,0,0,STNWG,4,M,F,3,1.56
0,0.180698152,0,0,STNWG,4,M,C,2,1.66
0,0.563997262,0,0,UTE,3,F,C,2,2.21
0,0.884325804,0,0,SEDAN,4,F,A,6,0.39
0,0.566735113,0,0,STNWG,2,F,A,3,3.72
0,0.180698152,0,0,HBACK,3,F,B,3,0.9
0,0.17522245,0,0,TRUCK,3,F,E,5,1.52
0,0.648870637,0,0,HBACK,2,M,B,2,1.84
1,0.572210815,1,2403.739998,SEDAN,1,M,B,3,2.42
0,0.572210815,0,0,STNWG,4,M,E,4,1.6
0,0.027378508,0,0,HBACK,4,M,C,3,0.37
0,0.314852841,0,0,SEDAN,3,F,D,5,1.33
0,0.177960301,0,0,HBACK,3,F,A,6,0.9
0,0.177960301,0,0,STNWG,2,M,A,6,2.58
0,0.824093087,0,0,STNWG,4,F,B,4,1.83
0,0.971937029,0,0,STNWG,3,M,A,2,2.01
0,0.177960301,0,0,SEDAN,2,M,B,4,1.52
0,0.996577687,0,0,STNWG,4,M,A,2,1.09
0,0.563997262,0,0,HBACK,1,F,C,3,1.7643
0,0.177960301,0,0,TRUCK,4,F,A,4,0.44
0,0.566735113,0,0,HBACK,3,M,A,3,1.58
0,0.024640657,0,0,STNWG,4,F,F,2,1.86
0,0.041067762,0,0,UTE,4,M,E,5,1.68
1,0.484599589,1,1088.56,SEDAN,4,F,B,2,0.92
0,0.177960301,0,0,SEDAN,2,M,D,6,1.44
0,0.177960301,0,0,HDTOP,4,M,D,4,1.25
0,0.084873374,0,0,STNWG,2,F,A,5,1.89
0,0.177960301,0,0,HDTOP,3,M,F,3,2.3
0,0.821355236,0,0,UTE,4,M,C,3,0.99
0,0.177960301,0,0,HBACK,3,F,A,3,0.77
0,0.221765914,0,0,HBACK,4,F,C,4,0.53
0,0.177960301,0,0,SEDAN,3,F,D,4,1.33
0,0.177960301,0,0,COUPE,3,F,C,5,1.11
0,0.177960301,0,0,HDTOP,3,F,E,5,1.54
0,0.375085558,0,0,HBACK,2,F,C,1,1.1
0,0.747433265,0,0,STNWG,2,F,D,2,3.58
0,0.177960301,0,0,SEDAN,2,M,B,3,1.6
0,0.177960301,0,0,SEDAN,2,F,D,4,1.96
0,0.177960301,0,0,HDTOP,1,F,E,4,2.38
1,0.824093087,1,4243.219994,UTE,4,F,B,4,1.45
0,0.17522245,0,0,SEDAN,4,F,A,5,0.35
0,0.884325804,0,0,HBACK,3,F,D,3,0.84
0,0.402464066,0,0,STNWG,3,F,B,3,2.46
0,0.462696783,0,0,HBACK,3,F,A,3,0.89
0,0.689938398,0,0,SEDAN,3,F,C,4,1.16
1,0.563997262,1,440.9099999,STNWG,3,M,C,3,2.64
0,0.884325804,0,0,HBACK,4,M,A,3,0.72
0,0.563997262,0,0,HBACK,1,F,C,3,1.7643
0,0.221765914,0,0,MIBUS,4,F,C,2,1.68
0,0.563997262,0,0,STNWG,3,M,D,2,2.27
0,0.563997262,0,0,UTE,3,F,F,2,2.15
0,0.563997262,0,0,HBACK,3,M,C,1,0.9
0,0.563997262,0,0,SEDAN,3,M,B,2,1.14
0,0.689938398,0,0,SEDAN,4,F,C,3,0.44
0,0.689938398,0,0,SEDAN,2,M,A,6,1.62
1,0.941820671,1,200,STNWG,1,F,C,2,2.51
0,0.561259411,0,0,HDTOP,3,M,F,1,2.1
0,0.281998631,0,0,HBACK,1,F,E,4,1.4
0,0.93908282,0,0,HBACK,2,F,C,2,1.73
0,0.057494867,0,0,SEDAN,4,M,A,1,6.42
0,0.884325804,0,0,SEDAN,1,F,C,3,2.8
1,0.563997262,1,200,UTE,1,M,F,2,4.349
0,0.941820671,0,0,SEDAN,1,M,A,4,2.06
0,0.563997262,0,0,HBACK,1,F,F,2,1.36
0,0.884325804,0,0,SEDAN,4,F,D,4,0.39
0,0.563997262,0,0,HBACK,3,F,E,5,0.9
0,0.563997262,0,0,STNWG,3,F,F,3,2.88
0,0.057494867,0,0,STNWG,2,M,C,3,3.89
0,0.563997262,0,0,SEDAN,1,M,F,5,2.53
0,0.563997262,0,0,MIBUS,2,F,C,4,3.51
1,0.563997262,1,200,SEDAN,1,F,B,4,2.76
0,0.268309377,0,0,HBACK,2,F,E,5,1.64
0,0.884325804,0,0,STNWG,4,F,A,3,1.72
0,0.689938398,0,0,SEDAN,2,F,B,2,1.74
0,0.884325804,0,0,UTE,2,M,C,1,1.23
0,0.084873374,0,0,SEDAN,1,F,C,4,1.81
0,0.689938398,0,0,STNWG,4,F,B,5,0.7
0,0.563997262,0,0,STNWG,2,M,F,5,2.54
0,0.084873374,0,0,SEDAN,4,F,B,4,0.43
0,0.854209446,0,0,SEDAN,4,F,A,5,0.85
0,0.884325804,0,0,UTE,4,F,C,5,1.15
0,0.084873374,0,0,HBACK,4,M,C,3,0.43
0,0.884325804,0,0,HBACK,1,F,A,2,1.378
0,0.76386037,0,0,STNWG,1,M,E,2,5.88
0,0.084873374,0,0,HBACK,2,M,A,6,1.77
0,0.057494867,0,0,HDTOP,3,M,F,3,2.56
0,0.350444901,0,0,HBACK,3,F,A,4,0.76
0,0.084873374,0,0,STNWG,1,M,A,2,5.16
0,0.876112252,0,0,HBACK,2,F,A,2,1.84
0,0.372347707,0,0,SEDAN,4,M,A,6,0.38
0,0.084873374,0,0,SEDAN,2,F,F,3,1.65
0,0.687200548,0,0,STNWG,3,F,C,2,1.95
0,0.941820671,0,0,HBACK,3,M,A,3,0.73
0,0.884325804,0,0,HDTOP,3,M,C,2,2.78
0,0.084873374,0,0,SEDAN,2,F,E,2,1.36
0,0.941820671,0,0,STNWG,2,M,F,2,4.34
0,0.013689254,0,0,SEDAN,1,M,D,6,1.57
0,0.082135524,0,0,HBACK,1,F,C,2,3.24
0,0.884325804,0,0,HBACK,2,F,F,1,2.27
0,0.372347707,0,0,STNWG,4,M,A,1,1.77
0,0.873374401,0,0,HBACK,2,F,C,2,1.74
0,0.084873374,0,0,HBACK,2,F,C,2,1.05
1,0.941820671,1,200,PANVN,4,M,B,1,0.57
0,0.689938398,0,0,HDTOP,4,M,F,4,1.49
0,0.884325804,0,0,SEDAN,4,F,C,3,0.86
0,0.941820671,0,0,SEDAN,2,M,A,5,2.09
0,0.084873374,0,0,HBACK,1,M,C,4,1.24
0,0.134154689,0,0,HBACK,1,M,A,3,1.4
0,0.057494867,0,0,HDTOP,3,M,F,3,3.39
0,0.084873374,0,0,COUPE,1,M,C,1,3.29
1,0.884325804,1,3313.75,HBACK,1,F,B,4,1.578
0,0.084873374,0,0,STNWG,3,F,D,4,0.96
0,0.057494867,0,0,UTE,2,M,C,2,2.47
0,0.087611225,0,0,HBACK,2,F,E,1,1.85
1,0.344969199,1,521.04,SEDAN,3,F,A,4,1.73
0,0.884325804,0,0,HBACK,4,F,C,2,0.68
0,0.632443532,0,0,HBACK,2,M,A,3,1.73
0,0.084873374,0,0,STNWG,1,M,B,3,3.84
0,0.689938398,0,0,SEDAN,3,F,C,3,1.34
0,0.503764545,0,0,STNWG,3,M,C,1,2.58
0,0.34770705,0,0,STNWG,3,F,A,4,1.62
0,0.572210815,0,0,SEDAN,2,F,C,5,1.87
0,0.084873374,0,0,STNWG,1,F,A,5,4.56
0,0.933607118,0,0,HBACK,2,F,A,5,1.74
1,0.561259411,1,409,HBACK,1,F,D,3,1.92
0,0.941820671,0,0,HBACK,1,F,B,4,1.56
0,0.34770705,0,0,HBACK,3,M,B,4,1.25
0,0.687200548,0,0,STNWG,2,M,F,3,4
0,0.933607118,0,0,SEDAN,3,M,C,2,1.4
0,0.186173854,0,0,STNWG,4,M,A,2,1.64
0,0.260095825,0,0,HBACK,4,F,C,2,0.39
0,0.309377139,0,0,HBACK,2,F,B,6,1.86
0,0.936344969,0,0,HBACK,1,M,A,3,1.31
0,0.884325804,0,0,UTE,1,M,F,4,3.92
0,0.65982204,0,0,HBACK,2,M,C,2,1.32
0,0.884325804,0,0,STNWG,3,M,D,5,2.9
0,0.93908282,0,0,HBACK,2,F,A,1,1.22
0,0.561259411,0,0,SEDAN,3,F,B,4,1.14
0,0.41615332,0,0,SEDAN,4,M,E,2,0.86
0,0.689938398,0,0,STNWG,4,F,A,3,1.56
0,0.34770705,0,0,HBACK,4,M,A,5,0.23
0,0.884325804,0,0,HBACK,3,F,B,4,0.84
0,0.632443532,0,0,SEDAN,4,M,C,5,0.35
0,0.884325804,0,0,STNWG,3,M,B,3,2.61
0,0.479123888,0,0,UTE,4,F,D,2,1.14
0,0.131416838,0,0,HBACK,3,F,A,2,1.33
0,0.002737851,0,0,SEDAN,3,M,C,2,1.23
0,0.052019165,0,0,STNWG,3,F,E,2,2.81
0,0.941820671,0,0,SEDAN,2,M,B,2,1.96
0,0.060232717,0,0,HBACK,1,F,D,1,1.559
0,0.34770705,0,0,HBACK,3,M,D,3,0.78
0,0.561259411,0,0,CONVT,2,F,B,4,7.96
0,0.084873374,0,0,STNWG,3,M,B,3,2.06
0,0.632443532,0,0,STNWG,4,M,B,4,1.81
0,0.364134155,0,0,PANVN,4,F,C,4,0.26
1,0.884325804,1,7041.509995,STNWG,4,M,E,3,1.87
0,0.309377139,0,0,HBACK,3,F,B,3,0.88
0,0.689938398,0,0,UTE,3,M,A,2,2.13
0,0.856947296,0,0,STNWG,4,F,F,4,1.79
0,0.689938398,0,0,STNWG,3,M,B,3,2.1
0,0.005475702,0,0,SEDAN,1,M,E,2,2.3
0,0.079397673,0,0,STNWG,1,F,D,1,2.92
0,0.038329911,0,0,STNWG,2,F,A,3,4.27
0,0.941820671,0,0,STNWG,1,F,C,2,2.83
0,0.941820671,0,0,UTE,4,M,D,4,0.43
0,0.780287474,0,0,HBACK,2,M,A,3,1.04
0,0.309377139,0,0,HBACK,3,F,A,2,1.24
0,0.501026694,0,0,SEDAN,4,M,B,2,1.08
0,0.884325804,0,0,HBACK,1,F,B,2,1.52
0,0.884325804,0,0,SEDAN,3,F,C,2,0.93
0,0.884325804,0,0,HBACK,1,F,B,2,1.71
0,0.884325804,0,0,SEDAN,3,F,A,3,1.17
0,0.024640657,0,0,HBACK,2,M,C,5,1.36
0,0.689938398,0,0,STNWG,4,M,A,2,1.73
0,0.084873374,0,0,HBACK,1,F,C,1,1.43
0,0.941820671,0,0,STNWG,1,M,C,2,2.08
0,0.084873374,0,0,HBACK,2,F,B,3,1.26
0,0.654346338,0,0,SEDAN,4,F,A,3,0.4
0,0.090349076,0,0,MIBUS,4,M,A,2,2.13
0,0.145106092,0,0,HBACK,4,F,C,2,0.62
0,0.632443532,0,0,HBACK,3,F,B,2,0.89
0,0.936344969,0,0,STNWG,2,M,B,2,1.99
0,0.73100616,0,0,STNWG,1,M,D,3,4.7
0,0.884325804,0,0,STNWG,4,M,E,4,2.05
0,0.646132786,0,0,HDTOP,3,F,F,2,1.68
0,0.689938398,0,0,STNWG,4,M,D,3,1.06
0,0.941820671,0,0,SEDAN,1,F,C,6,1.56
1,0.632443532,1,1499,STNWG,4,M,D,4,1.81
0,0.309377139,0,0,HBACK,3,M,A,2,1.06
0,0.689938398,0,0,SEDAN,2,F,B,5,1.81
0,0.881587954,0,0,SEDAN,4,M,B,2,1.64
0,0.941820671,0,0,UTE,4,M,D,2,1.5
0,0.084873374,0,0,UTE,1,M,C,3,4.349
0,0.528405202,0,0,SEDAN,1,M,A,2,2.3
0,0.629705681,0,0,SEDAN,1,M,C,4,3.2
0,0.93908282,0,0,SEDAN,4,M,C,3,0.46
0,0.082135524,0,0,STNWG,2,F,B,5,1.82
0,0.632443532,0,0,SEDAN,2,F,C,3,1.84
0,0.999315537,0,0,SEDAN,2,M,B,2,1.41
0,0.082135524,0,0,SEDAN,1,F,D,2,2.57
0,0.057494867,0,0,SEDAN,1,M,B,2,2.1
0,0.355920602,0,0,HBACK,2,M,B,3,1
0,0.955509925,0,0,SEDAN,2,M,A,3,2.44
1,0.364134155,1,200,COUPE,1,M,B,2,2.99
0,0.971937029,0,0,SEDAN,4,F,A,4,0.83
0,0.024640657,0,0,STNWG,3,F,D,2,3.49
0,0.084873374,0,0,HBACK,3,F,C,1,0.85
0,0.999315537,0,0,STNWG,3,F,B,4,3.2
0,0.881587954,0,0,COUPE,2,F,C,3,2.36
1,0.881587954,1,1175.589998,UTE,3,F,B,6,1.67
0,0.030116359,0,0,HBACK,4,M,A,1,0.43
0,0.941820671,0,0,STNWG,4,M,B,4,1.46
0,0.632443532,0,0,SEDAN,3,F,A,3,1.77
0,0.008213552,0,0,HBACK,2,F,B,4,1.75
0,0.084873374,0,0,TRUCK,4,M,C,6,0.59
0,0.881587954,0,0,SEDAN,4,F,A,1,1.07
0,0.057494867,0,0,HBACK,1,M,C,5,1.559
0,0.366872006,0,0,SEDAN,3,M,C,3,1.38
0,0.084873374,0,0,TRUCK,1,F,E,3,3.52
0,0.777549624,0,0,STNWG,4,M,C,4,1.94
0,0.084873374,0,0,HBACK,1,F,A,4,1.54
0,0.34770705,0,0,STNWG,2,F,A,3,2.7
0,0.941820671,0,0,STNWG,3,F,D,4,1.35
0,0.221765914,0,0,HBACK,2,M,B,4,3.13
0,0.48733744,0,0,STNWG,2,F,E,3,2.83
0,0.221765914,0,0,SEDAN,4,M,B,4,2.69
0,0.084873374,0,0,HBACK,4,F,C,2,0.48
0,0.777549624,0,0,SEDAN,4,M,A,6,0.95
0,0.941820671,0,0,SEDAN,3,F,A,5,1.49
0,0.027378508,0,0,STNWG,2,M,D,4,4.27
0,0.936344969,0,0,SEDAN,1,F,D,4,2.68
0,0.002737851,0,0,SEDAN,4,F,A,3,0.8
0,0.366872006,0,0,SEDAN,3,F,C,3,0.97
0,0.971937029,0,0,HBACK,4,M,C,3,1.49
0,0.372347707,0,0,HBACK,1,F,C,4,2.23
0,0.34770705,0,0,SEDAN,3,F,C,4,1.27
0,0.971937029,0,0,STNWG,2,F,C,2,3.08
0,0.062970568,0,0,UTE,1,F,F,1,4.05
